word,base_df,base_slope,disc_df,val_df,disc_ratio,val_ratio,in_dict,is_seed,is_control,disc_rank
richard,0.020147039937440492,0.02725370280827675,0.020177443233103498,0.0313926597408709,0.8389189874399872,1.2359751445773655,True,False,False,12981
breakout,0.01095932531334714,0.050154685322789834,0.012736862908884612,0.017731064553235913,0.8388731340192873,1.0563426532545923,True,False,False,12982
gmcs,0.009294230767094052,-0.003446973931796464,0.007623869658546408,0.006429393281725922,0.8388658655593227,0.7123297054854418,False,False,False,12983
automated,0.046602293470852076,0.05878557546933794,0.057285666518022915,0.07825527814412415,0.8388649489290242,1.0188241130611437,False,False,False,12984
dessart,0.0072532579686127585,0.04709125867708249,0.008262801708063924,0.006593825964759997,0.8388023280956893,0.6092097275571559,False,False,False,12985
mediate,0.00621570493859017,0.01910633381107501,0.005902506296121971,0.008300305308732998,0.8387075047187844,1.135200533732532,True,False,False,12986
afterwards,0.03969495269571115,0.02667662139272119,0.039595727662046915,0.03351195186449429,0.8387011302116921,0.6729574484262874,True,False,False,12987
excitations,0.02870418397500134,0.0038197661088313676,0.024676875143341,0.02019287260013527,0.8386139589318482,0.6810080128515925,False,False,False,12988
capacities,0.004918663574611773,0.050120174936492755,0.00571332733282269,0.004097990534497947,0.8386042089150472,0.5441329822354225,False,False,False,12989
corre,0.002318582287009317,0.038809351814845836,0.002502179634416414,0.0019560794950706797,0.8385722826657928,0.6065954444721968,False,False,False,12990
institutes,0.014168832990219472,0.015440241276050249,0.013134790770453597,0.013863517398162148,0.8384991034298153,0.8581074096314563,False,False,False,12991
strickland,0.0026367153858607105,-0.018271806607720938,0.0019632736471378548,0.0010693234573053048,0.8384889136376269,0.47369224100596974,False,False,False,12992
ell,0.01858090871862028,0.04945819916162077,0.02148710957343492,0.009614546718524221,0.8384840377565391,0.3398496045734557,True,False,False,12993
entry,0.02778286521549227,0.05973883930171549,0.03434773476949626,0.048584792374769356,0.8384621355887568,1.0524396678887729,True,False,False,12994
unimpeded,0.0036515007896665342,0.009306309445561123,0.003252099761876893,0.005039150781780889,0.83834262520581,1.275063120404358,True,False,False,12995
meynet,0.008865988865414232,-0.0016549559568935061,0.007351427423158563,0.006226449036031121,0.838139466011582,0.7122337202346176,False,False,False,12996
diff,0.006049855980218679,0.04011933497440301,0.006580578215580333,0.003858776815791435,0.8380416081638963,0.45352786456011285,False,False,False,12997
subsets,0.03680557758042295,0.04541925362800767,0.04142816795693968,0.0580043411710272,0.8378522455123854,1.0712270866128655,False,False,False,12998
foliate,0.0028111647808566126,0.014079344542353916,0.002580823568155177,0.0003651348390798602,0.8377746830583827,0.11523728710415677,True,False,False,12999
realizing,0.013107751127749529,0.031727266466436026,0.01349539095561151,0.01587930929790234,0.8377104527821815,0.9250860215204619,True,False,False,13000
originated,0.05667332723356109,0.04204506324793419,0.06239548842968402,0.062368022522793394,0.8376929782397876,0.7697926900807344,False,False,False,13001
chugai,0.0031341337164909797,-0.0016578471243552902,0.002597222164448498,0.001721349955662198,0.8376672552010316,0.5570210389105614,False,False,False,13002
deck,0.005933805519947896,0.04727899294149964,0.006758430969318537,0.0065439059345404615,0.8376219251477852,0.7378586804754047,True,False,False,13003
chirality,0.006882464736776531,0.0259131396903688,0.006822035451911308,0.005310149794201083,0.8375667125194617,0.6190195168832965,True,False,False,13004
longitudinally,0.004068673205686586,0.037698946343765166,0.0043540121552288645,0.005208067644112995,0.8375600224065447,0.9290905233375303,True,False,False,13005
jay,0.002555027906930864,0.013949876340862359,0.0023429907188837465,0.004168287390872355,0.8375208299734112,1.4489920240146146,True,False,False,13006
moss,0.006314226011856055,0.0009378652090833668,0.005319929955078136,0.0053498814113431825,0.8374102612430102,0.840546801659797,True,False,False,13007
erwin,0.005773276119558296,-0.0033978881780458076,0.004728745694767882,0.0026863491732304003,0.8373664884849236,0.4789425779554556,True,False,False,13008
nrf,0.0071871501512314195,-0.0005723996452431888,0.0059952835842418395,0.005865798376249292,0.8372763951366826,0.8201313776022189,False,False,False,13009
penarrubia,0.005517805376333513,-0.04295972704114705,0.0034935569982078676,0.0,0.8370917771904138,0.0,False,False,False,13010
schruba,0.002702879977872271,0.0037081040400867888,0.002317531154941564,0.0012258098169109592,0.8370109906643621,0.4394483684294989,False,False,False,13011
seemingly,0.032316552528220084,0.051116605105346574,0.03770810431902146,0.03686153798432666,0.8369738476698078,0.7386714618421986,True,False,False,13012
jeans,0.04229260741190498,0.008186555282364893,0.03732331486054333,0.04828566823207961,0.8367694288215647,1.0649594972113374,True,False,False,13013
pickup,0.0030831630946814665,0.030192580552011784,0.003139299490404159,0.0035661809227349973,0.8367682407713121,0.8948512909724682,True,False,False,13014
caustics,0.00888919896394089,0.009910160738020651,0.007933097667437512,0.008346763194822145,0.8367671867737214,0.8631217811924166,False,False,False,13015
visibilities,0.021590039189193378,0.022486810533860233,0.020907340377211113,0.029675793964506737,0.8366947112867872,1.1353735846569786,False,False,False,13016
solids,0.014775960633150117,0.03126534796682519,0.015147624400328488,0.01895117013636747,0.8366222487862708,0.9832505010097962,False,False,False,13017
shrunk,0.00482567733143395,0.02274858327512903,0.004680544857178176,0.003766883078780783,0.8366057305641407,0.6433501331383277,True,False,False,13018
risky,0.0023001669850927107,0.012282176918911956,0.002084228789494564,0.0009389181576339263,0.8365935156883493,0.36772967521561917,True,False,False,13019
aliasing,0.010764679744225906,0.0350065089680088,0.011306152571671113,0.01569796193284378,0.8365528036607462,1.0829677442307146,False,False,False,13020
surely,0.015113636423101323,-0.006504918698809566,0.012119677181724364,0.008811738094341076,0.8365365261856496,0.6161770766207525,True,False,False,13021
las,0.028644152316104943,0.04047081070095852,0.031171560651063482,0.035964791552797575,0.836521193705271,0.8901095284282716,True,False,False,13022
standing,0.045617459178574724,0.039171579602216525,0.04922436493410961,0.06374646051655217,0.8365097823643846,1.0016661010110373,True,False,False,13023
usoskin,0.002676842847189078,-0.009118230898940162,0.002109688353436746,0.000964999217568202,0.8362486178278853,0.38955076679117534,False,False,False,13024
vecchia,0.004196826273973692,-0.04090255455941056,0.0026899994525683662,0.0018517552553335768,0.8361719578464584,0.6246755394709906,False,False,False,13025
peanut,0.004274616049931377,-0.009958040994320756,0.0033498605822036348,0.0038190451986493345,0.8360655237375046,0.9723392686094797,True,False,False,13026
american,0.02569624981452955,0.04944016265739966,0.02962578480046503,0.031388175561572876,0.8360548762087656,0.8023942609561117,True,False,False,13027
replenishment,0.0058085498326638394,0.03458591886339574,0.006080359049860175,0.010989918606780055,0.8360426375662897,1.4101091471673208,True,False,False,13028
motions,0.146230638377788,0.01631297927091289,0.1359259835485122,0.16513811086994062,0.8360148052057929,0.9830814982084816,False,False,False,13029
warsaw,0.010972006529595952,0.020014068697300776,0.01044615046303256,0.0076688536558447064,0.8359344476096776,0.5896066814031027,True,False,False,13030
delivery,0.009657978190581366,0.044171686444619315,0.01075818561674369,0.013106968640754422,0.8359107970937025,0.9323009413439891,True,False,False,13031
prugniel,0.00248223977351874,-0.023379440295802075,0.001782249554722549,0.0009128370976996506,0.8358395885935626,0.44859541206664666,False,False,False,13032
pietrukowicz,0.0027333568142895335,-0.007661591173442226,0.002173381690554888,0.0013822961765166137,0.8357332663034855,0.5397436800269656,False,False,False,13033
candles,0.013778772644403522,0.04191907923798272,0.015121711788003863,0.018699525914934505,0.8357116589653836,0.950332651838012,False,False,False,13034
wavevectors,0.00313228450237074,0.011014503655336114,0.0028118606916899616,0.004116125271003803,0.8356792155631665,1.1966504476976225,False,False,False,13035
week,0.024419102113221968,0.01647404519620682,0.02271187815719874,0.026884098516371593,0.8356386979382252,0.957087839839927,True,False,False,13036
ontario,0.015249501169873414,-0.014912733622209379,0.011564914501060296,0.008004445290859903,0.8355725328167641,0.5958349928741108,False,False,False,13037
outskirts,0.041879552750336335,0.04281164206107037,0.046211910215033916,0.06379882065573445,0.8354073587507445,1.0586960834972388,False,False,False,13038
lagache,0.003298045268347206,0.0018070536267040718,0.0027877602728951087,0.0033133166468206597,0.8354061253190339,0.9893172600718199,False,False,False,13039
allee,0.003886382495179137,0.03421202528898817,0.004055204259133951,0.000678107558291169,0.8353905983545764,0.1304545546412426,False,False,False,13040
transitional,0.017902912401812736,0.03239796444607404,0.018461605305793747,0.03815276443968653,0.8353896753554046,1.6180991822825508,True,False,False,13041
raga,0.002331587027811487,-0.05267442666285238,0.0013829625480062352,0.000964999217568202,0.8353224857914097,0.6476243060678336,True,False,False,13042
deflect,0.003941528916809084,0.04563691077911339,0.004429031701908083,0.005922444675415875,0.8352471287576243,1.0194536800073672,True,False,False,13043
genis,0.0027750873665719914,-0.029368505825535855,0.0019150728095481484,0.0008345939178968233,0.8352440680928546,0.3860223811542768,False,False,False,13044
imagined,0.0050954475634560565,0.008455493363162384,0.004496349426085768,0.001356215116582338,0.8352348096994135,0.24770385421850682,False,False,False,13045
spends,0.011609599760128892,0.028436275072865305,0.011664940563299253,0.013680751959308488,0.8352031425638209,0.925380031436563,False,False,False,13046
prescribe,0.007993587165852545,0.04541789051435584,0.00896814538499424,0.009061140226125025,0.8351223757123125,0.7705145655188939,True,False,False,13047
etgs,0.007004467788590452,0.01806200596335687,0.006577859925285675,0.009388785537711802,0.8350682786679877,1.1496306277150663,False,False,False,13048
erasing,0.0035511733691960244,0.03392610790329524,0.003696869315888254,0.006590363820629609,0.8350101102317888,1.3909104912620627,False,False,False,13049
ripples,0.006678050557770843,0.03905734322540635,0.007186348878654134,0.0074997387741988705,0.8348396521131896,0.8057793446693434,False,False,False,13050
rayleigh,0.046741426635555944,0.011466807250995192,0.042035297765160816,0.05187690817958124,0.8347229460992766,1.0067980515460122,False,False,False,13051
halted,0.008459600157895661,0.04151864677795699,0.009248289442883618,0.013267939179658107,0.834656926883248,1.1020147877299193,False,False,False,13052
waiting,0.009929833749260968,0.04032710179400286,0.010771777068216984,0.013829291995485722,0.8346519911609902,0.9885311248523181,True,False,False,13053
carlos,0.013389540702255731,0.03901133695547224,0.014399969514780224,0.0176110456859557,0.8345843535659114,0.9440804247971614,True,False,False,13054
boltzman,0.0029665056931368504,-0.009998700996383983,0.0023197963968537793,0.0010171613374367534,0.8345073339099515,0.37329733864374615,False,False,False,13055
steradians,0.003931800866385018,-0.04885791651460275,0.002388020217796351,0.005145717111167008,0.8343882666698188,1.982501583985454,False,False,False,13056
remedy,0.010411998067596908,0.04870803413379232,0.011923249444305992,0.009405898239050015,0.8343762873255393,0.5971182407822447,True,False,False,13057
backup,0.003196626293915395,0.0053203793558757075,0.0027609415638055967,0.00364666619218684,0.834346355506638,1.0903450253592817,True,False,False,13058
spitkovsky,0.008101870979377207,0.019011160088295384,0.007648423125723704,0.006114178472865599,0.8342951340606851,0.6420561828008865,False,False,False,13059
toronto,0.013984033333757324,0.02765421295484982,0.01396389673456065,0.011610357830736998,0.834274000569388,0.6563379883415547,False,False,False,13060
sextans,0.0037914214001096556,-0.015611546239179975,0.002857796287367453,0.003383613503195067,0.8342558584938845,1.0190811386784107,True,False,False,13061
knowing,0.04368752397311363,0.028425106659087897,0.04383693954580305,0.0377040782256519,0.8341442487509811,0.6777968203272726,True,False,False,13062
analyticity,0.005132917731169938,0.011562193410301378,0.004615492374912706,0.002538831172220808,0.8340933430242978,0.44831951695154565,False,False,False,13063
site,0.09334676694840832,0.006403801813851838,0.08116904003466352,0.09909325295435553,0.8340915975783015,1.0053219160119489,True,False,False,13064
rated,0.002144550304419971,0.038179751696544424,0.002292524639381824,0.0014866204162537165,0.8340644551755594,0.5010985930238557,True,False,False,13065
federrath,0.00829905533797275,0.025772952373536183,0.00818415777432516,0.006609718611616838,0.8340469550409931,0.6397545409604654,False,False,False,13066
gravito,0.003527013933883387,0.05887473574919102,0.004312607043375804,0.004509583259666955,0.8339392003437596,0.7751628752289744,False,False,False,13067
zhuravleva,0.0021855542006313897,0.043170271314895786,0.0024125736849736476,0.0016691878357936467,0.8337830003486101,0.5291519972317698,False,False,False,13068
muhlenberg,0.0025986257863309177,0.051202167768499625,0.003021062638342108,0.0,0.833444458421461,0.0,False,False,False,13069
comments,0.12020627235047651,-0.013561424233796998,0.09172210114019706,0.08668740682632364,0.8333541476649756,0.8092653047285492,False,False,False,13070
belt,0.033816203090229494,0.009769561368919264,0.030025524855563788,0.030414009966094877,0.8332726583234397,0.8277219549212554,True,False,False,13071
zirin,0.002110378207055716,-0.0109557036465726,0.0016376470419534298,0.0006259454384226175,0.833272448165686,0.3255511241487551,False,False,False,13072
feige,0.0030094956204540016,0.009359653456412126,0.0026649929370086266,0.00438488219377498,0.8332606030899626,1.3455908477352139,False,False,False,13073
ecliptic,0.025633743261205294,0.04299060636653705,0.02824463444598857,0.030036444624288564,0.8332304598078385,0.8130861019034158,True,False,False,13074
eardley,0.0024833716851061284,0.015929425093795014,0.0022947898812940397,0.0014605393563194408,0.8331703415607645,0.5136508569686706,False,False,False,13075
finitely,0.004341782548092196,0.019288358786496852,0.004099780709664113,0.0003912158990141359,0.8329965033903349,0.07647956187819582,True,False,False,13076
homologously,0.002333411391248191,0.04760566999841936,0.002648594340715306,0.003839422024804206,0.8329854479555764,1.0978374966112208,False,False,False,13077
parabolic,0.031709352671956854,0.020837512272594245,0.03024432967277261,0.03722993694822317,0.8329790509606314,0.9835199719465599,True,False,False,13078
benjamin,0.014407718613146336,0.034074066423942534,0.014976656226852299,0.019878877845756315,0.8329740646340995,1.0327902404081108,True,False,False,13079
ulxs,0.004558067785483766,0.021077745841031024,0.0043540121552288645,0.005711554106292654,0.8329293986802387,1.047526339121779,False,False,False,13080
lissauer,0.008944007988339359,-0.031131588259806647,0.006084889533684606,0.004659343350325563,0.8329181395673144,0.6787578902706606,False,False,False,13081
facilities,0.08031451164442632,0.03490043730506255,0.08392562882369543,0.12708498847137945,0.8328746490700907,1.176156623226623,False,False,False,13082
abraham,0.00968027628225775,0.016474131749165358,0.008973581965583557,0.0068444481510253185,0.8328619513835923,0.6146620173321111,True,False,False,13083
pulsate,0.004554904944536193,0.026958164572519573,0.004518637651350849,0.0025559438735590213,0.8325831452063779,0.44622700197382464,True,False,False,13084
goals,0.06014087695627855,0.04085577587197347,0.06529930916725434,0.07358472434555352,0.8325426346240737,0.8645670654280236,False,False,False,13085
entrance,0.01436740500101868,0.007381973244717497,0.01254904309073266,0.01155921774603609,0.8325179377826539,0.7556131954586787,True,False,False,13086
really,0.07637633500528221,-0.022083851249108395,0.05507387334524133,0.03621297363010015,0.8323914732499827,0.5720420827116218,True,False,False,13087
statements,0.03146474822632654,0.01717727638918109,0.029277416921633083,0.02217707722547551,0.8321823874843368,0.6090740252426413,False,False,False,13088
dawson,0.016551352625424058,0.008307421926218203,0.014537323253430254,0.012964330857670323,0.8321465508352982,0.7298771050408175,True,False,False,13089
explodes,0.007861323762094464,0.029251918586569194,0.007910356393789987,0.008167657919412603,0.832002657735049,0.8102486376054993,False,False,False,13090
unsolved,0.014705185157822306,0.007416865798053714,0.012838701164653342,0.010438952223343609,0.8319810179734011,0.6665105523348405,True,False,False,13091
waist,0.0025815339882056657,0.026547156376033207,0.002552192665535893,0.0028699386279379723,0.8319462453262677,0.887147539622488,True,False,False,13092
famaey,0.004289956230456296,-0.0036251729288203018,0.0034858551757063353,0.0017995931354650252,0.8319362160736892,0.43261722156932036,False,False,False,13093
gehrels,0.017374341825941938,0.05640847165146514,0.020853161056124274,0.02091071177556854,0.8318159889188296,0.7451237504368406,False,False,False,13094
marion,0.002935160888648875,-0.02259474721075715,0.0021078761599069742,0.00314664187413757,0.8317565152897485,1.299044370759268,True,False,False,13095
sinica,0.009501591732227027,0.056553155457928946,0.011413880456411602,0.01234062750889672,0.83174893279633,0.8031094379741175,False,False,False,13096
theoretic,0.012953505191279977,0.037895482138027944,0.013782783787619976,0.013898368797378756,0.8317138772376521,0.7774728615540577,True,False,False,13097
exponentials,0.008663177847102568,0.00660771012499038,0.007521489499869864,0.006339741634364287,0.8317132592600631,0.6918340720965911,False,False,False,13098
vandenberg,0.004981792663120489,0.027033717391796927,0.004939306786567358,0.0025559438735590213,0.8316995949888083,0.4077280711615751,False,False,False,13099
premier,0.003377871362789317,0.014752552320886698,0.0030920047495793385,0.003881395731595322,0.8316715730223158,1.0136446318728827,True,False,False,13100
sheared,0.011320768937977408,-0.0016189035818175324,0.00931651326382619,0.012254239986351742,0.8316632404328415,1.097454800466173,False,False,False,13101
matsuura,0.0029502363083786023,-0.01677052553948926,0.0022002003996443994,0.0015648635960565436,0.8316626337217446,0.6116854229130121,False,False,False,13102
carnegie,0.020524971939734286,0.005778211291389336,0.017722647194037273,0.01888901762273521,0.8316385751554081,0.8761864141216428,True,False,False,13103
croom,0.00500184534960849,-0.007757276826642114,0.0039551781968949935,0.0021386469146106096,0.8316372269205252,0.45671454325746896,False,False,False,13104
foci,0.002024966473429272,0.04274615168048603,0.002223394721674366,0.0012779719367795107,0.8316297508651043,0.4388397194370669,True,False,False,13105
boards,0.005185896699449888,0.001519442207394434,0.004355371300376194,0.005255745584683515,0.8315953812492591,1.000463956302496,False,False,False,13106
knows,0.008864297360503112,-0.009878358249242145,0.006912547498118961,0.004280557954037877,0.8315331531487542,0.5251967802354428,False,False,False,13107
librating,0.0033038644078501427,0.02261182776977943,0.0031820637474045486,0.0031386955507091497,0.8314869017197764,0.7838903969772107,False,False,False,13108
contorsion,0.0026154837897969896,0.043387131509050866,0.002883255851309635,0.00026081059934275727,0.8314822884177958,0.06896194060528756,False,False,False,13109
freed,0.002844117362292671,0.02659493832642928,0.0028105015465426323,0.0036444241025378244,0.8313063306544158,1.022129915844788,True,False,False,13110
sab,0.004609340813451863,-0.02371127536439761,0.0032843550515557216,0.0037147209589122317,0.8312777824968116,0.985865392692914,True,False,False,13111
fourteen,0.006540081388905066,0.012642625572902444,0.005902053247739528,0.006022284735854947,0.8312485944174355,0.8270044393135276,True,False,False,13112
parametrically,0.011454856282417335,0.04052559328977403,0.012390307223582435,0.018428328883200583,0.8311744033307096,1.1399766518102008,False,False,False,13113
geodetic,0.005569163508724735,0.011661831332520767,0.0049933972531288244,0.004718231739141161,0.831162232133645,0.7672547971144177,True,False,False,13114
atmosphere,0.1624974794130325,0.028785039032787865,0.1628430074279224,0.18487210884296384,0.8311220264663866,0.890768202518568,True,False,False,13115
fokker,0.007467111937690981,0.025516330721085986,0.007325061762451494,0.009699516167274096,0.8310520372821247,1.045692024397253,True,False,False,13116
registration,0.008642055290043315,0.012358757696044413,0.0077825166711712615,0.00852362638058267,0.8310273314166922,0.8879427631978315,True,False,False,13117
beuther,0.004771321878032012,0.044429500190224507,0.005292205149223738,0.004870233919448784,0.8309545908476781,0.6996800130117857,False,False,False,13118
coronagraphy,0.0023307946844840902,0.05452241486702557,0.002760488515423153,0.001538782536122268,0.8309403148783809,0.41533981632653516,False,False,False,13119
pawlowski,0.0035090641991633005,-0.016245759766739937,0.0026235878251555664,0.001251890876845235,0.830930456952351,0.4095872538879204,False,False,False,13120
applegate,0.0030992552411130032,-0.024626757789799537,0.0021943107706726395,0.0027474796516950136,0.8309215319264575,1.0929162743192395,False,False,False,13121
happened,0.03408002889048472,0.029062237366867322,0.034196700724847574,0.028167774686930505,0.8306996984123906,0.6456085075408337,False,False,False,13122
koposov,0.007329522773668211,0.0022403944744365826,0.0061776668218044735,0.00636480065913092,0.8306619975450724,0.8519982146264047,False,False,False,13123
pathology,0.003844481185308802,0.011705530757467336,0.0034458092090006043,0.0049154717510565575,0.8306341441340891,1.157487905260135,True,False,False,13124
lights,0.0052940398692076784,0.03976378713499637,0.0056942104462347105,0.0037022904561857806,0.8306088410225628,0.4987640428387567,False,False,False,13125
advances,0.04262614590983686,0.05585958277689193,0.050902057942768766,0.09063177908740512,0.8305627856453341,1.3225089361478948,False,False,False,13126
dish,0.030362402506349508,0.004286650490388582,0.025928462436194333,0.030217791989347122,0.830500281942366,0.9596268933020514,True,False,False,13127
rosenberg,0.0034464798605058676,-0.013393839292407918,0.0026231347767731233,0.002086484794742058,0.8303372443544671,0.6783953748216851,False,False,False,13128
wants,0.01836219336063775,-0.00017898429314551433,0.015227627479214578,0.008934197070584037,0.8302577627280405,0.48729470534897246,False,False,False,13129
dutton,0.006994054065727538,-0.023967875501998553,0.004967484640804199,0.004424613810917081,0.8299784232221048,0.7755751259375513,False,False,False,13130
inconvenient,0.0030633597891009754,0.04129080471591096,0.0033244010182614525,0.0009128370976996506,0.8297647919145347,0.20978292704400628,True,False,False,13131
iben,0.00932351928244102,0.006213338142152823,0.008054958906559107,0.0059996658200510596,0.8297432646418799,0.6103945265602493,False,False,False,13132
localise,0.0022046140575507347,0.05398776926693374,0.002598128261213384,0.0025547238190776482,0.8297078094460563,0.7323444041185864,False,False,False,13133
november,0.13647905628609758,0.022993633507578794,0.13148771316990454,0.07017034758381241,0.8296790202581272,0.42286968057069446,True,False,False,13134
ska,0.03471553257780331,0.04782761703006312,0.03930479929750427,0.06104583478957376,0.8296759374275158,1.1710526155279555,False,False,False,13135
accepted,0.21358000577142838,0.04192659323462607,0.23271015881116314,0.3073990120982519,0.8296588994507101,1.007789257757009,True,False,False,13136
scatters,0.02143353708830116,0.040278795927403604,0.02310436943817841,0.027544071338156905,0.8296533884391889,0.9125254546916081,False,False,False,13137
onc,0.0030808630887909673,0.005089799885024279,0.00264179861497866,0.0035945040723182886,0.8295818487050524,1.1173199902557682,False,False,False,13138
operative,0.005543158231042445,0.007461505798948408,0.004825147369947295,0.006446307963750406,0.8292588519995349,1.091464467633495,True,False,False,13139
wherever,0.012656367718195468,0.015570553659711805,0.01161311533865,0.013815641438277897,0.8292496923345241,0.9562759244262891,True,False,False,13140
observatorio,0.021181623648668085,-0.029734899269599574,0.014477707351754101,0.01536378837162369,0.829238798575959,0.9339111097293957,False,False,False,13141
founded,0.006810229312501248,0.03817460522080729,0.007237721054920943,0.0061730668616811965,0.8292328016531714,0.655265906100741,False,False,False,13142
hurley,0.012392026205760298,0.051831671968095516,0.014390908547131362,0.010588712314002215,0.8291431761131046,0.5500017208864413,True,False,False,13143
envisioned,0.010208845096671495,0.049232698387844734,0.011654973498885505,0.011154351289814131,0.8290008888161675,0.718993634067767,False,False,False,13144
shinjuku,0.0021168608822704008,0.0332275715813314,0.0021779121743793184,0.0016170257159250953,0.8289903279964717,0.5759236668346747,False,False,False,13145
grayscale,0.0070804289729245904,0.033983190584539746,0.007320078230244621,0.011206513409682681,0.8289427221318479,1.185664703401901,False,False,False,13146
illinois,0.010847110987732481,0.045676959335781454,0.012099290004514426,0.01075762917633432,0.8289029178585864,0.6726448927638213,True,False,False,13147
clarifies,0.005602441645913948,0.03251110162792676,0.005736521654852657,0.015067334295809403,0.8288868455121073,2.04006615061748,False,False,False,13148
announcement,0.0039549312330115875,0.0054309782539542885,0.003395796177881126,0.0017735120755307495,0.8288415102183871,0.4282000762335583,True,False,False,13149
solenoidal,0.007268319389173895,0.015605384419291038,0.0066670128263459985,0.010556729000974804,0.8287902385319189,1.2720027347689566,True,False,False,13150
jagged,0.002238773820593026,0.04617690744102045,0.0025048979247110728,0.0034618566829978945,0.8287553949617765,1.0443273887016142,True,False,False,13151
skumanich,0.0039729700608322465,0.01972265500961123,0.003742804911565746,0.0021908090344791614,0.828717551312171,0.4663188688313033,False,False,False,13152
relief,0.002040127218779473,0.03369839318387531,0.002104704821229873,0.001356215116582338,0.8287170525265934,0.4991988864303414,True,False,False,13153
barbera,0.003565472404656298,-0.04528879192314497,0.0022011064964092856,0.001043242397371029,0.8286484966975084,0.4299835733440974,False,False,False,13154
reversing,0.00856263937215084,0.04353503087832433,0.009413367987388045,0.011323268152146236,0.8284031260446372,0.9133861825524371,True,False,False,13155
fossati,0.007330493246657313,0.053899043753520066,0.008617059215867633,0.0067627428270921035,0.8280823100112034,0.5834735690038414,False,False,False,13156
terrestrial,0.06379818111885384,0.04701416775380909,0.07170203462909647,0.0925935628162552,0.8279540286788907,0.9732391083825664,True,False,False,13157
spatio,0.00571523898282895,0.051295629956763344,0.006604225585992743,0.009123490759071012,0.8279123204407283,1.0322114316963338,False,False,False,13158
colbert,0.002919469842535223,-0.004895807589764416,0.002341178525353974,0.0014344582963851651,0.8278487223296693,0.5122203423469864,False,False,False,13159
dismiss,0.003713392068415937,0.03692405628828553,0.003907883456070174,0.003574127246163417,0.8278227504010657,0.703224408848941,True,False,False,13160
corredoira,0.002367361295922194,0.012797976991967728,0.002129711336789612,0.0008867560377653747,0.8278060756512113,0.33596639511898185,False,False,False,13161
administered,0.006009093471095131,-0.0010798983848497356,0.004939306786567358,0.004726178062569581,0.8277620325840687,0.7937570008371425,True,False,False,13162
hgcdte,0.002922013833906106,-0.021328628862342013,0.0021056109179947587,0.002880127041015408,0.8277605868243677,1.1815825715520363,False,False,False,13163
vastly,0.022902420715401745,0.05485302195832575,0.027078664521661383,0.03451648467989085,0.8277524646664912,0.9454859290752448,True,False,False,13164
corbally,0.002186676420558616,0.023538766856820385,0.0021087822566718604,0.0012258098169109592,0.8275596347839661,0.4589286201961345,False,False,False,13165
wavefront,0.014515891839759043,0.05727562711288305,0.01743108807206145,0.017144850731955395,0.8275544844847049,0.7258666280056935,False,False,False,13166
ramses,0.005832656242376553,0.0441117573432413,0.00642963302545701,0.00890016968722134,0.8275535414666132,1.0488012993197038,False,False,False,13167
ishigaki,0.004032317591122163,0.01304238209044339,0.003631816833622784,0.0015909446559908196,0.8274689039887909,0.35314604584658027,False,False,False,13168
stokes,0.05094065548498271,0.03649036100814601,0.05343096743174933,0.060754260931684956,0.8274073088544959,0.8745968975670779,False,False,False,13169
initio,0.01226782895648337,0.037251169993246847,0.012929666259243439,0.013052564431236854,0.8272994746854573,0.7752027846489172,False,False,False,13170
evacuation,0.002703190255265725,0.014576089592978176,0.002458509280651139,0.003735097785067103,0.8272717413173306,1.2207245622276077,True,False,False,13171
ras,0.005557152299554663,0.008318912155045018,0.004852419127419251,0.0049631496916270786,0.8272226782122136,0.8321388239563258,True,False,False,13172
solomon,0.01115658941426562,-0.004074913432422391,0.00898590312643489,0.006635799671551113,0.8270531357582392,0.6157499308463944,True,False,False,13173
roque,0.009593788990125137,-0.003532306213175597,0.007754338816934421,0.01013046368343033,0.8270390349103286,1.0881247311009212,True,False,False,13174
hollweg,0.0020341061054813636,0.03976085536550502,0.0021783652227617615,0.0014866204162537165,0.8270192358865489,0.521253721640922,False,False,False,13175
supercomputing,0.01666830000409842,0.03356179995976899,0.017145054385200312,0.020411907512000643,0.8269999421092393,0.920658982768765,False,False,False,13176
steve,0.004303898224019379,0.03668368949884108,0.00451727850620352,0.007204900791493418,0.8269132841549466,1.22559804329554,True,False,False,13177
born,0.06754935382965851,0.03400560106304895,0.06967008411263359,0.06415620719069962,0.8268566890498522,0.711353873488769,True,False,False,13178
cascade,0.03787258740904077,0.021068879157144064,0.03591027341024511,0.05079271411058674,0.826833565120111,1.121245235843934,True,False,False,13179
strengthen,0.01989411296452829,0.03722994452669592,0.02095146377935883,0.03781717280467134,0.826785505313684,1.3852559457598037,True,False,False,13180
cuspy,0.009332892881974907,0.006145042791296247,0.00803040543938181,0.013874529827093496,0.8267501133204256,1.410969250340761,False,False,False,13181
narrowly,0.005595260591267882,0.05629980810740025,0.006669731116640656,0.009932003617033561,0.8267200761348532,1.0999821435024744,True,False,False,13182
needless,0.0065390746439437,-0.03558031791866717,0.0042894127213458375,0.001643106775859371,0.8266501004606649,0.3400120788056017,True,False,False,13183
cavendish,0.005506663863364269,0.02830147836587486,0.005471417048109271,0.003468780971258672,0.8266441732091002,0.4952372643480009,True,False,False,13184
nwo,0.0044107725879411015,0.0473015363840922,0.004957970624772894,0.004659343350325563,0.8265347301621063,0.706636847981089,False,False,False,13185
blackhole,0.0030775730637046745,0.039165854816225296,0.00328118371287862,0.00297202077802606,0.826533251369495,0.6922494109214524,False,False,False,13186
