marker,q,quarter,year,obs_rate,bg_rate,pi,assisted_rate,excess_ratio
underscoring,11,2017Q4,2017,2.3066296611507206e-07,1.7892082536345294e-07,0.0,,1.2891901523845093
underscoring,12,2018Q1,2018,2.06248462159904e-07,1.7496286814135794e-07,0.0,,1.178812763821804
underscoring,13,2018Q2,2018,2.674408084720358e-07,1.7109246598916672e-07,0.0,,1.5631360909192207
underscoring,14,2018Q3,2018,2.7852535308857955e-07,1.6730768207688472e-07,0.0,,1.664749338650127
underscoring,15,2018Q4,2018,2.1916588896259763e-07,1.6360662241967033e-07,0.0,,1.339590572320546
underscoring,16,2019Q1,2019,1.5373417032877475e-07,1.5998743493004692e-07,0.0,,0.9609140267546239
underscoring,17,2019Q2,2019,3.765145438720206e-08,1.564483084910786e-07,0.0,,0.24066386367705034
underscoring,18,2019Q3,2019,1.443931976942139e-07,1.5298747205004968e-07,0.0,,0.943823672352569
underscoring,19,2019Q4,2019,1.4274338657399957e-07,1.4960319373219302e-07,0.0,,0.9541466529753817
underscoring,20,2020Q1,2020,2.0383218365866785e-07,1.4629377997402377e-07,0.0066251231857163,8.831174358299917e-06,1.393307245836841
underscoring,21,2020Q2,2020,2.608039588476129e-07,1.4305757467584478e-07,0.0082047179568557,1.4494115684282353e-05,1.8230699034187496
underscoring,22,2020Q3,2020,1.846020989443252e-07,1.3989295837299985e-07,0.0099446543138359,4.635689308892895e-06,1.3195953612769866
underscoring,23,2020Q4,2020,2.4043707372573087e-07,1.3679834742545977e-07,0.0120938189286729,8.706359948398078e-06,1.7576021805142268
underscoring,24,2021Q1,2021,3.109911852312912e-07,1.3377219322533607e-07,0.0134601634650189,1.32999564276533e-05,2.3247819874451334
underscoring,25,2021Q2,2021,2.636634086108844e-07,1.308129814219243e-07,0.015056340729309,8.954366431587312e-06,2.0155752567129728
underscoring,26,2021Q3,2021,6.555936462748415e-08,1.279192311638929e-07,0.0169425234059064,-3.5527524753110256e-06,0.5125059307422515
underscoring,27,2021Q4,2021,3.984793659567982e-07,1.2508949435823322e-07,0.0186303001379809,1.4799564386000757e-05,3.1855542146139535
underscoring,28,2022Q1,2022,2.310210970776062e-07,1.2232235494560388e-07,0.020437028289517,5.441038001474235e-06,1.8886253226594607
underscoring,29,2022Q2,2022,3.513363845940145e-07,1.196164281917051e-07,0.0224213957963651,1.0454385882637323e-05,2.9371917378350396
underscoring,30,2022Q3,2022,2.863274263561087e-07,1.1697035999432872e-07,0.0255817135073226,6.737209708437608e-06,2.4478630857423305
underscoring,31,2022Q4,2022,2.444585524191252e-07,1.1438282620573728e-07,0.0315770469630995,4.233695387807605e-06,2.137196295354901
underscoring,32,2023Q1,2023,3.228556035738695e-07,1.118525319700328e-07,0.0453715362686002,4.7624129704505645e-06,2.8864398318704847
underscoring,33,2023Q2,2023,5.814277442783877e-07,1.0937821107518409e-07,0.0783600738841893,6.133486022673981e-06,5.315754742767986
underscoring,34,2023Q3,2023,7.433123721309149e-07,1.0695862531938689e-07,0.1455438832721339,4.4792052117437125e-06,6.949531839169825
underscoring,35,2023Q4,2023,1.3612727260782508e-06,1.0459256389144392e-07,0.2014588297189642,6.3424932006611505e-06,13.015004847678355
underscoring,36,2024Q1,2024,1.6762834635070917e-06,1.0227884276484686e-07,0.2441403906410504,6.549407958145183e-06,16.389347182594726
underscoring,37,2024Q2,2024,2.8136146794890934e-06,1.0001630410526776e-07,0.2684933101588826,1.0206779760438822e-05,28.131560195703162
underscoring,38,2024Q3,2024,2.4960313843854756e-06,9.780381569115204e-08,0.3374619590875166,7.204464297302275e-06,25.520797596154345
underscoring,39,2024Q4,2024,2.905709642843114e-06,9.564027034713226e-08,0.4010375087971567,7.102639144153982e-06,30.381654425449256
underscoring,40,2025Q1,2025,3.79132017341553e-06,9.352458538997556e-08,0.4830392021193057,7.74879474110756e-06,40.538219523846216
underscoring,41,2025Q2,2025,4.050113475596564e-06,9.145570208678387e-08,0.6047204670325916,6.6377163122745105e-06,44.28497494615855
underscoring,42,2025Q3,2025,5.983799553148261e-06,8.94325851251847e-08,0.736230847313499,8.095572221261837e-06,66.90849364101844
underscoring,43,2025Q4,2025,7.838776354226835e-06,8.745422209523648e-08,0.8525674304452211,9.179195069014245e-06,89.63290926869732
underscoring,44,2026Q1,2026,6.245997618316104e-06,8.551962298280013e-08,0.9059333633046016,6.885664363056766e-06,73.03584137142782
intricate,0,2015Q1,2015,3.0120425892191375e-06,2.4459675273692644e-06,0.0,,1.2314319611833562
intricate,1,2015Q2,2015,2.046601285448495e-06,2.478491374441264e-06,0.0,,0.8257447681898301
intricate,2,2015Q3,2015,1.7449777033292734e-06,2.5114476886725844e-06,0.0,,0.6948094962119535
intricate,3,2015Q4,2015,2.5405733803124873e-06,2.544842220546671e-06,0.0,,0.9983225521017698
intricate,4,2016Q1,2016,2.372372926480163e-06,2.5786807970107e-06,0.0,,0.9199948009192543
intricate,5,2016Q2,2016,2.4781216043325083e-06,2.6129693224923452e-06,0.0,,0.9483929195038485
intricate,6,2016Q3,2016,2.8194558541419195e-06,2.6477137799299954e-06,0.0,,1.0648642899069192
intricate,7,2016Q4,2016,3.569591223501586e-06,2.6829202318167413e-06,0.0,,1.3304872732218485
intricate,8,2017Q1,2017,3.7249025379250954e-06,2.718594821258172e-06,0.0,,1.3701572992040063
intricate,9,2017Q2,2017,2.6304945940790453e-06,2.75474377304431e-06,0.0,,0.9548962846631812
intricate,10,2017Q3,2017,3.55813639048412e-06,2.791373394735726e-06,0.0,,1.2746902285428523
intricate,11,2017Q4,2017,3.229281525611009e-06,2.8284900777641707e-06,0.0,,1.1416980214983292
intricate,12,2018Q1,2018,2.2274833913269635e-06,2.866100298547769e-06,0.0,,0.7771826381845786
intricate,13,2018Q2,2018,2.9036430634106743e-06,2.904210619621093e-06,0.0,,0.9998045747072942
intricate,14,2018Q3,2018,2.5465175139527274e-06,2.9428276907802612e-06,0.0,,0.8653301455368404
intricate,15,2018Q4,2018,2.922211852834635e-06,2.9819582502432123e-06,0.0,,0.9799640396025986
intricate,16,2019Q1,2019,2.651914438171364e-06,3.021609125825485e-06,0.0,,0.8776497315637666
intricate,17,2019Q2,2019,2.8238590790401545e-06,3.061787236131549e-06,0.0,,0.9222910872827311
intricate,18,2019Q3,2019,3.393240145814027e-06,3.1024995917620614e-06,0.0,,1.093711713878692
intricate,19,2019Q4,2019,3.21172619791499e-06,3.1437532965370895e-06,0.0,,1.0216215761754506
intricate,20,2020Q1,2020,3.0574827548800175e-06,3.1855555487356855e-06,0.0066251231857163,-1.614582747094791e-05,0.9597957744273212
intricate,21,2020Q2,2020,3.814257898146339e-06,3.227913642351864e-06,0.0082047179568557,7.469219296039194e-05,1.1816480614912805
intricate,22,2020Q3,2020,3.845877061340109e-06,3.2708349683673297e-06,0.0099446543138359,6.109507649808332e-05,1.1758089596491679
intricate,23,2020Q4,2020,4.327867327063155e-06,3.3143270160411365e-06,0.0120938189286729,8.712080014084077e-05,1.3058057657305833
intricate,24,2021Q1,2021,4.319322017101267e-06,3.3583973742164316e-06,0.0134601634650189,7.474866283288975e-05,1.2861259511045904
intricate,25,2021Q2,2021,3.790161498781463e-06,3.4030537326446644e-06,0.015056340729309,2.9113667825167553e-05,1.1137530572683494
intricate,26,2021Q3,2021,4.1302399715315014e-06,3.44830388332731e-06,0.0169425234059064,4.369827561814334e-05,1.1977598585499905
intricate,27,2021Q4,2021,3.954141400648228e-06,3.494155721875528e-06,0.0186303001379809,2.818434725748821e-05,1.1316442984761415
intricate,28,2022Q1,2022,3.531322483900552e-06,3.540617248887804e-06,0.020437028289517,3.085817027662903e-06,0.9973748179105857
intricate,29,2022Q2,2022,4.343795300435089e-06,3.587696571346007e-06,0.0224213957963651,3.730989370644402e-05,1.2107476800373378
intricate,30,2022Q3,2022,3.6904423841454015e-06,3.6354019040299118e-06,0.0255817135073226,5.7869575494222755e-06,1.0151401362403636
intricate,31,2022Q4,2022,4.400253943544253e-06,3.683741570950631e-06,0.0315770469630995,2.6374665564917783e-05,1.19450668804889
intricate,32,2023Q1,2023,5.036547415752364e-06,3.732724006803003e-06,0.0453715362686002,3.24693178314138e-05,1.3492954224778215
intricate,33,2023Q2,2023,6.686419059201457e-06,3.7823577584373984e-06,0.0783600738841893,4.084282946059605e-05,1.767791278941263
intricate,34,2023Q3,2023,1.1335513674996452e-05,3.832651486350998e-06,0.1455438832721339,5.538316683584742e-05,2.9576166044225434
intricate,35,2023Q4,2023,1.0830996037926951e-05,3.883613966198963e-06,0.2014588297189642,3.836898291934741e-05,2.788896149873425
intricate,36,2024Q1,2024,1.4279451726171522e-05,3.935254090325709e-06,0.2441403906410504,4.6305128279043886e-05,3.6285971371646943
intricate,37,2024Q2,2024,1.4068073397445468e-05,3.987580869316456e-06,0.2684933101588826,4.1532250128166214e-05,3.5279719354900485
intricate,38,2024Q3,2024,1.352016999875466e-05,4.040603433569535e-06,0.3374619590875166,3.2131374289097926e-05,3.3460769464353795
intricate,39,2024Q4,2024,1.1675669655787786e-05,4.094331034889466e-06,0.4010375087971567,2.2998644109337904e-05,2.8516672336200073
intricate,40,2025Q1,2025,1.2383160854177344e-05,4.148773048101354e-06,0.4830392021193057,2.1195811404301234e-05,2.9847766341049624
intricate,41,2025Q2,2025,1.0165516604311907e-05,4.203938972686621e-06,0.6047204670325916,1.4062341253792123e-05,2.418093285929745
intricate,42,2025Q3,2025,8.285260919743747e-06,4.25983843444061e-06,0.736230847313499,9.7274475410026e-06,1.944970694840858
intricate,43,2025Q4,2025,9.68913128762802e-06,4.316481187152125e-06,0.8525674304452211,1.061821159417721e-05,2.2446828487211814
intricate,44,2026Q1,2026,6.135121920949546e-06,4.373877114305367e-06,0.9059333633046016,6.317998920593228e-06,1.402673591556513
intricacies,0,2015Q1,2015,4.4294743959104964e-07,4.4200906925733135e-07,0.0,,1.0021229662443238
intricacies,1,2015Q2,2015,3.919023738092863e-07,4.4164188454641993e-07,0.0,,0.8873759204514362
intricacies,2,2015Q3,2015,4.798688684155502e-07,4.412750048623076e-07,0.0,,1.0874598903812491
intricacies,3,2015Q4,2015,6.774862347499965e-07,4.409084299516049e-07,0.0,,1.5365690214277803
intricacies,4,2016Q1,2016,3.5146265577483895e-07,4.405421595611303e-07,0.0,,0.7977957345216796
intricacies,5,2016Q2,2016,4.699885801320275e-07,4.401761934379128e-07,0.0,,1.0677283032080194
intricacies,6,2016Q3,2016,3.731632748129011e-07,4.398105313291937e-07,0.0,,0.8484637093275792
intricacies,7,2016Q4,2016,5.552697458780245e-07,4.394451729824221e-07,0.0,,1.263570019689886
intricacies,8,2017Q1,2017,3.505790623929501e-07,4.3908011814525756e-07,0.0,,0.7984398470918027
intricacies,9,2017Q2,2017,2.9699132513795674e-07,4.387153665655686e-07,0.0,,0.6769567418231056
intricacies,10,2017Q3,2017,6.777402648541181e-07,4.383509179914354e-07,0.0,,1.546113483597997
intricacies,11,2017Q4,2017,4.2288210454429876e-07,4.3798677217114513e-07,0.0,,0.9655134159600962
intricacies,12,2018Q1,2018,2.8874784702386564e-07,4.376229288531941e-07,0.0,,0.6598096854306498
intricacies,13,2018Q2,2018,3.438524680354746e-07,4.3725938778628987e-07,0.0,,0.7863809849258907
intricacies,14,2018Q3,2018,6.764187146436933e-07,4.3689614871934633e-07,0.0,,1.5482368444456387
intricacies,15,2018Q4,2018,5.479147224064941e-07,4.3653321140148605e-07,0.0,,1.2551501422936842
intricacies,16,2019Q1,2019,5.380695961507116e-07,4.3617057558204233e-07,0.0,,1.2336219503864776
intricacies,17,2019Q2,2019,2.635601807104144e-07,4.358082410105543e-07,0.0,,0.6047618101467511
intricacies,18,2019Q3,2019,3.248846948119813e-07,4.354462074367693e-07,0.0,,0.7460960487505394
intricacies,19,2019Q4,2019,6.780310862264979e-07,4.350844746106447e-07,0.0,,1.5583895215596122
intricacies,20,2020Q1,2020,3.2613149385386854e-07,4.3472304228234344e-07,0.0066251231857163,-1.5956149305962777e-05,0.7502052160420174
intricacies,21,2020Q2,2020,8.150123713987904e-07,4.343619102022366e-07,0.0082047179568557,4.6828456527249956e-05,1.8763440169496561
intricacies,22,2020Q3,2020,6.461073463051382e-07,4.3400107812090203e-07,0.0099446543138359,2.1762672894207544e-05,1.4887229061793912
intricacies,23,2020Q4,2020,5.109287816671781e-07,4.33640545789127e-07,0.0120938189286729,6.824362643902445e-06,1.1782311101407827
intricacies,24,2021Q1,2021,6.565369465993926e-07,4.3328031295790346e-07,0.0134601634650189,1.7019752997461484e-05,1.515270661889455
intricacies,25,2021Q2,2021,3.62537186839966e-07,4.3292037937843027e-07,0.015056340729309,-4.2417342265348656e-06,0.8374223162247117
intricacies,26,2021Q3,2021,5.900342816473573e-07,4.3256074480211527e-07,0.0169425234059064,9.727134703622475e-06,1.3640495323200952
intricacies,27,2021Q4,2021,4.291316248765519e-07,4.322014089805706e-07,0.0186303001379809,2.674276757995122e-07,0.9928973297165796
intricacies,28,2022Q1,2022,5.940542496281303e-07,4.3184237166561454e-07,0.020437028289517,8.36899818828309e-06,1.3756275173667307
intricacies,29,2022Q2,2022,6.387934265345718e-07,4.3148363260927396e-07,0.0224213957963651,9.67755358329925e-06,1.4804580713100313
intricacies,30,2022Q3,2022,6.044690111962295e-07,4.3112519156377946e-07,0.0255817135073226,7.2072084114322014e-06,1.4020730475147984
intricacies,31,2022Q4,2022,7.333756572573754e-07,4.307670482815674e-07,0.0315770469630995,1.0013949710340888e-05,1.702487829983714
intricacies,32,2023Q1,2023,6.45711207147739e-07,4.3040920251528214e-07,0.0453715362686002,5.17571919946724e-06,1.5002263041176782
intricacies,33,2023Q2,2023,7.106339096735848e-07,4.300516540177711e-07,0.0783600738841893,4.010730458257986e-06,1.6524384990371859
intricacies,34,2023Q3,2023,1.517596093100618e-06,4.29694402542088e-07,0.1455438832721339,7.90442756274231e-06,3.531803263255149
intricacies,35,2023Q4,2023,1.8643517770202131e-06,4.2933744784149077e-07,0.2014588297189642,7.552452037460485e-06,4.342392648005218
intricacies,36,2024Q1,2024,2.607552054344365e-06,4.289807896694447e-07,0.2441403906410504,9.352417255690277e-06,6.078482107214263
intricacies,37,2024Q2,2024,2.210697248170002e-06,4.286244277796174e-07,0.2684933101588826,7.0659325206175054e-06,5.157655758496946
intricacies,38,2024Q3,2024,1.366874329544427e-06,4.282683619258814e-07,0.3374619590875166,3.2096365794177075e-06,3.1916304146253656
intricacies,39,2024Q4,2024,1.1886993993449103e-06,4.2791259186231575e-07,0.4010375087971567,2.3249591044552256e-06,2.7779023612546174
intricacies,40,2025Q1,2025,1.2546814962382331e-06,4.275571173432017e-07,0.4830392021193057,2.13989097195805e-06,2.934535399702154
intricacies,41,2025Q2,2025,8.583021935039076e-07,4.2720193812302434e-07,0.6047204670325916,1.1400937267808886e-06,2.0091252330806055
intricacies,42,2025Q3,2025,7.671537888651617e-07,4.268470539564753e-07,0.736230847313499,8.890753566015806e-07,1.797256843532969
intricacies,43,2025Q4,2025,8.074276073023349e-07,4.2649246459844756e-07,0.8525674304452211,8.733018653574683e-07,1.8931814142661267
intricacies,44,2026Q1,2026,4.804613552550849e-07,4.261381698040377e-07,0.9059333633046016,4.861019460059548e-07,1.127477868213561
showcasing,0,2015Q1,2015,4.429474395910496e-08,8.089311102785939e-08,0.0,,0.5475712751837417
showcasing,1,2015Q2,2015,8.708941640206362e-08,8.800853912867861e-08,0.0,,0.9895564369581101
showcasing,2,2015Q3,2015,8.724888516646368e-08,9.574984644732786e-08,0.0,,0.9112169721803097
showcasing,3,2015Q4,2015,1.6937155868749914e-07,1.0417208586182884e-07,0.0,,1.6258823780503846
showcasing,4,2016Q1,2016,1.7573132788741947e-07,1.1333515274903178e-07,0.0,,1.5505456482381699
showcasing,5,2016Q2,2016,1.7090493822982817e-07,1.2330421093500491e-07,0.0,,1.386042998319937
showcasing,6,2016Q3,2016,1.2438775827096704e-07,1.3415015611238981e-07,0.0,,0.9272278309296642
showcasing,7,2016Q4,2016,1.1898637411671952e-07,1.459501200203506e-07,0.0,,0.8152536914675276
showcasing,8,2017Q1,2017,1.3146714839735631e-07,1.5878801897262458e-07,0.0,,0.8279412341558436
showcasing,9,2017Q2,2017,3.818459894630872e-07,1.727551506345795e-07,0.0,,2.210330563577738
showcasing,10,2017Q3,2017,4.235876655338238e-08,1.8795084329329307e-07,0.0,,0.22537151635591482
showcasing,11,2017Q4,2017,3.459944491726081e-07,2.0448316223799548e-07,0.0,,1.692043713457
showcasing,12,2018Q1,2018,2.06248462159904e-07,2.2246967827434267e-07,0.0,,0.9270857213429546
showcasing,13,2018Q2,2018,4.5846995738063274e-07,2.4203830383787594e-07,0.0,,1.8942041408773416
showcasing,14,2018Q3,2018,2.3873601693306823e-07,2.6332820265273985e-07,0.0,,0.9066101333927297
showcasing,15,2018Q4,2018,1.0958294448129882e-07,2.8649077940477284e-07,0.0,,0.382500772656536
showcasing,16,2019Q1,2019,6.14936681315099e-07,3.116907564671003e-07,0.0,,1.9729063777353535
showcasing,17,2019Q2,2019,2.635601807104144e-07,3.3910734533543783e-07,0.0,,0.7772175517156853
showcasing,18,2019Q3,2019,3.9708129365908823e-07,3.689355211038668e-07,0.0,,1.0762891371126542
showcasing,19,2019Q4,2019,4.2823015972199867e-07,4.013874090445932e-07,0.0,,1.066874919523007
showcasing,20,2020Q1,2020,4.4843080404906926e-07,4.366937931524731e-07,0.0066251231857163,2.20828513833697e-06,1.0268769812638443
showcasing,21,2020Q2,2020,3.586054434154678e-07,4.751057573824099e-07,0.0082047179568557,-1.3724079952541565e-05,0.7547907762499042
showcasing,22,2020Q3,2020,2.1536911543504607e-07,5.168964712514266e-07,0.0099446543138359,-2.9803650256739756e-05,0.4166581267494998
showcasing,23,2020Q4,2020,3.6065561058859627e-07,5.623631325038294e-07,0.0120938189286729,-1.611619995041205e-05,0.6413215762968608
showcasing,24,2021Q1,2021,6.219823704625824e-07,6.118290806548957e-07,0.0134601634650189,1.3661505147202133e-06,1.0165949774679208
showcasing,25,2021Q2,2021,5.602847432981293e-07,6.656460964436817e-07,0.015056340729309,-6.332160013274185e-06,0.8417156598551965
showcasing,26,2021Q3,2021,4.5891555239238907e-07,7.241969035476983e-07,0.0169425234059064,-1.4933526848678512e-05,0.633688918226869
showcasing,27,2021Q4,2021,4.904361427160592e-07,7.878978903505779e-07,0.0186303001379809,-1.5178659032052107e-05,0.6224615508208023
showcasing,28,2022Q1,2022,4.620421941552124e-07,8.572020711187774e-07,0.020437028289517,-1.8478284055612228e-05,0.5390119899642543
showcasing,29,2022Q2,2022,7.02672769188029e-07,9.326023076459461e-07,0.0224213957963651,-9.322314047525513e-06,0.7534538178033249
showcasing,30,2022Q3,2022,3.499557433241329e-07,1.0146348142759289e-06,0.0255817135073226,-2.496795117479536e-05,0.3449080776652345
showcasing,31,2022Q4,2022,1.038948847781282e-06,1.1038829712306315e-06,0.0315770469630995,-9.524880227141364e-07,0.9411766236624163
showcasing,32,2023Q1,2023,1.0008523710789953e-06,1.2009814733614883e-06,0.0453715362686002,-3.2099139633221104e-06,0.8333620403632527
showcasing,33,2023Q2,2023,1.4212678193471697e-06,1.3066208438287305e-06,0.0783600738841893,2.7696998052891215e-06,1.0877431093036098
showcasing,34,2023Q3,2023,1.9821663256824396e-06,1.4215523448077586e-06,0.1455438832721339,5.273407663429844e-06,1.3943674553542345
showcasing,35,2023Q4,2023,3.107252961700355e-06,1.5465933201455377e-06,0.2014588297189642,9.293385276258573e-06,2.009095035667137
showcasing,36,2024Q1,2024,3.1663132088467286e-06,1.6826330079616373e-06,0.2441403906410504,7.759792944460982e-06,1.88176102207958
showcasing,37,2024Q2,2024,4.10558060374429e-06,1.8306388645307196e-06,0.2684933101588826,1.0303631125929558e-05,2.242703726710591
showcasing,38,2024Q3,2024,3.714332417240291e-06,1.991663444419205e-06,0.3374619590875166,7.096443187531918e-06,1.8649397957512037
showcasing,39,2024Q4,2024,5.098199646079283e-06,2.1668518858047074e-06,0.4010375087971567,9.47626234236437e-06,2.352814089176176
showcasing,40,2025Q1,2025,3.927698596919686e-06,2.3574500542106463e-06,0.4830392021193057,5.60821838899521e-06,1.6660792409597036
