bigram,base_freq,rec_freq,abs_excess,ratio,base_n,rec_n
to late,0.0012097496863611925,0.001508699355152695,0.0002989496687915026,1.2471167589833845,81,62
proxy for,0.004137045223729016,0.0051587784401995376,0.0010217332164705216,1.2469716704179246,277,212
the surrounding,0.008781886612103471,0.010950237255140528,0.002168350643037057,1.2469116821819228,588,450
mass companion,0.0014636477686839119,0.0018250395425234212,0.00036139177383950937,1.2469115416019287,98,75
species are,0.0014636477686839119,0.0018250395425234212,0.00036139177383950937,1.2469115416019287,98,75
fundamental properties,0.0014636477686839119,0.0018250395425234212,0.00036139177383950937,1.2469115416019287,98,75
capability of,0.003942887866658701,0.004915439834529748,0.0009725519678710466,1.246659746384181,264,202
of dynamical,0.00445068403130414,0.005548120209271201,0.0010974361779670615,1.246576913497177,298,228
providing the,0.0027331381802975087,0.0034067404793770534,0.0006736022990795447,1.2464573717779792,183,140
to we,0.0027331381802975087,0.0034067404793770534,0.0006736022990795447,1.2464573717779792,183,140
of uv,0.0029870362626202283,0.0037230806667477795,0.0007360444041275512,1.2464128631197233,200,153
the capabilities,0.0032409343449429475,0.004039420854118506,0.0007984865091755586,1.2463753281661394,217,166
background cmb,0.013023478105024196,0.01623068499817496,0.003207206893150766,1.2462634498268201,872,667
no significant,0.01060397873230181,0.013213286287869571,0.002609307555567762,1.246068704527914,710,543
the growing,0.002792878905549913,0.00347974206107799,0.0006868631555280768,1.2459336522716806,187,143
state parameter,0.0022850827409044744,0.002847061686336537,0.0005619789454320628,1.2459336327033783,153,117
state with,0.0022850827409044744,0.002847061686336537,0.0005619789454320628,1.2459336327033783,153,117
bursts of,0.0020311846585817552,0.002530721498965811,0.0004995368403840558,1.2459336192501722,136,104
environments the,0.0017772865762590358,0.0022143813115950844,0.00043709473533604863,1.245933601953195,119,91
from earth,0.0017772865762590358,0.0022143813115950844,0.00043709473533604863,1.245933601953195,119,91
and acceleration,0.0015233884939363164,0.0018980411242243583,0.00037465263028804187,1.245933578890563,102,78
inclination angles,0.001269490411613597,0.001581700936853632,0.0003122105252400349,1.2459335466028851,85,65
undergo a,0.001269490411613597,0.001581700936853632,0.0003122105252400349,1.2459335466028851,85,65
co spatial,0.001269490411613597,0.001581700936853632,0.0003122105252400349,1.2459335466028851,85,65
both high,0.001269490411613597,0.001581700936853632,0.0003122105252400349,1.2459335466028851,85,65
at play,0.001269490411613597,0.001581700936853632,0.0003122105252400349,1.2459335466028851,85,65
data or,0.0010155923292908776,0.0012653607494829055,0.0002497684201920279,1.245933498171384,68,52
surrounding gas,0.0010155923292908776,0.0012653607494829055,0.0002497684201920279,1.245933498171384,68,52
parameters at,0.0010155923292908776,0.0012653607494829055,0.0002497684201920279,1.245933498171384,68,52
running of,0.0010155923292908776,0.0012653607494829055,0.0002497684201920279,1.245933498171384,68,52
analytical expression,0.0010155923292908776,0.0012653607494829055,0.0002497684201920279,1.245933498171384,68,52
a probabilistic,0.0010155923292908776,0.0012653607494829055,0.0002497684201920279,1.245933498171384,68,52
grb b,0.0010155923292908776,0.0012653607494829055,0.0002497684201920279,1.245933498171384,68,52
rm halo,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
scales but,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
has demonstrated,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
heat and,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
implications in,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
resolution radio,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
we hope,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
largely unknown,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
in intermediate,0.0007616942469681582,0.0009490205621121791,0.00018732631514402093,1.245933417452258,51,39
more observations,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
of developing,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
with identical,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
of fourier,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
trained using,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
from typical,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
peaked spectrum,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
array will,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
atmospheric loss,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
missions with,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
rates between,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
metrics and,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
noise at,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
going beyond,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
constellation of,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
technique on,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
alp mass,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
galaxies also,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
ab and,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
and propagate,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
and making,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
its gas,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
sample comprises,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
them this,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
zone hz,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
pressures and,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
can develop,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
its accretion,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
s halo,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
thirring precession,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
as gw,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
for deviations,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
particle trajectories,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
nonetheless the,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
eso s,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
been associated,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
k using,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
spectra a,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
of corresponding,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
through magnetic,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
as temperature,0.0005077961646454388,0.0006326803747414528,0.00012488421009601396,1.2459332560141654,34,26
examine the,0.017892347213095166,0.02228981627935272,0.004397469066257553,1.2457737248283098,1198,916
reaching the,0.002344823466156879,0.0029200632680374742,0.0005752398018805953,1.245323183113746,157,120
with d,0.0020909253838341598,0.0026037230806667476,0.0005127976968325879,1.2452490440587698,140,107
these effects,0.005511081904534321,0.0068621486798880645,0.0013510667753537436,1.2451545002602182,369,282
a greater,0.0018370273015114404,0.0022873828932960215,0.00045035559178458113,1.2451544112924362,123,94
to its,0.016025449548957526,0.01995376566492274,0.003928316115965214,1.2451298391870023,1073,820
by both,0.003420156520700161,0.004258425599221316,0.0008382690785211553,1.2450966288680028,229,175
dex and,0.003166258438377442,0.00394208541185059,0.0007758269734731479,1.2450295020267583,212,162
and distribution,0.001583129219188721,0.001971042705925295,0.00038791348673657394,1.2450294246390934,106,81
investigate a,0.0029123603560547227,0.0036257452244798636,0.0007133848684251409,1.2449506710223415,195,149
implying a,0.0029123603560547227,0.0036257452244798636,0.0007133848684251409,1.2449506710223415,195,149
long grbs,0.0013292311368660016,0.0016547025185545687,0.0003254713816885672,1.2448566903114062,89,68
ray radiation,0.0013292311368660016,0.0016547025185545687,0.0003254713816885672,1.2448566903114062,89,68
lesssim we,0.0013292311368660016,0.0016547025185545687,0.0003254713816885672,1.2448566903114062,89,68
can successfully,0.0013292311368660016,0.0016547025185545687,0.0003254713816885672,1.2448566903114062,89,68
cosmological constraints,0.0037337953282752852,0.00464776736829298,0.0009139720400176948,1.2447835820867812,250,191
lower mass,0.0067058964095824125,0.00834651417447378,0.0016406177648913677,1.244652977026908,449,343
as dark,0.0021506661090865643,0.0026767246623676847,0.0005260585532811204,1.2446025008047614,144,110
most efficient,0.0010753330545432821,0.0013383623311838423,0.0002630292766405602,1.2446023870714988,72,55
and nh,0.0010753330545432821,0.0013383623311838423,0.0002630292766405602,1.2446023870714988,72,55
low accretion,0.0010753330545432821,0.0013383623311838423,0.0002630292766405602,1.2446023870714988,72,55
their performance,0.0010753330545432821,0.0013383623311838423,0.0002630292766405602,1.2446023870714988,72,55
companions with,0.0010753330545432821,0.0013383623311838423,0.0002630292766405602,1.2446023870714988,72,55
in simulated,0.0010753330545432821,0.0013383623311838423,0.0002630292766405602,1.2446023870714988,72,55
point correlation,0.00379353605352769,0.004720768949993916,0.0009272328964662264,1.2444243679138374,254,194
galaxies m,0.001896768026763845,0.002360384474996958,0.0004636164482331132,1.2444243034820683,127,97
cosmological models,0.005436405997968815,0.006764813237620148,0.0013284072396513328,1.244353897739382,364,278
short term,0.0035396379712049706,0.0044044287626231905,0.0008647907914182199,1.2443161007247658,237,181
on four,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
however many,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
from archival,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
evidence from,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
kinetic energies,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
electron cyclotron,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
in model,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
most active,0.0008214349722205627,0.001022022143813116,0.00020058717159255322,1.2441908783837552,55,42
from standard,0.001388971862118406,0.0017277041002555055,0.00033873223813709946,1.2438724667525027,93,71
in recent,0.007004600035844435,0.008711522082978464,0.001706922047134029,1.2436858342679686,469,358
wolf rayet,0.0036591194217097797,0.004550431926025064,0.000891312504315284,1.2435865458340956,245,187
higher resolution,0.0022701475595913734,0.0028227278257695583,0.000552580266178185,1.2434115000287247,152,116
study suggests,0.0011350737797956867,0.0014113639128847792,0.0002762901330890925,1.2434113928060535,76,58
transition at,0.0011350737797956867,0.0014113639128847792,0.0002762901330890925,1.2434113928060535,76,58
times s,0.0011350737797956867,0.0014113639128847792,0.0002762901330890925,1.2434113928060535,76,58
mass has,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
overlaps with,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
inputs for,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
solar values,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
mit bag,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
a feedback,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
odot neutron,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
hot phase,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
observations within,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
previously assumed,0.0005675368898978433,0.0007056819564423896,0.00013814506654454624,1.2434111783609942,38,29
